cliente_id,tipo_cliente,num_transacciones,dias_activos,gasto_total,ingresos_totales,ticket_promedio,ticket_mediano,num_comercios_distintos,num_categorias_distintas,pagos_recurrentes,depositos_recurrentes,porcentaje_tdc,porcentaje_tdd,uso_credito,revolvencia,concentracion_proveedores,estacionalidad,antiguedad_meses,perfil_sintetico,transacciones_por_dia_activo,gasto_promedio_mensual,ingreso_promedio_mensual,ratio_ingreso_gasto,indice_recurrencia,diversidad_operativa,exposicion_credito,intensidad_operativa
EMP_00692,empresarial,480,286,936509.53,1480704.49,1755.6,1296.62,139,21,124,73,0.797,0.131,0.157,0.213,0.723,0.529,55,empresarial,1.6783,17027.45,26921.9,1.5811,0.4104,0.3333,0.389,11.8298
EMP_00693,empresarial,457,181,498920.33,599522.81,1039.35,924.99,76,26,130,55,0.25,0.74,0.203,0.521,0.708,0.415,31,empresarial,2.5249,16094.2,19339.45,1.2016,0.4048,0.2232,0.3247,11.3232
EMP_00694,empresarial,153,195,291276.38,488838.22,1662.52,1513.69,77,15,32,23,0.668,0.264,0.05,0.437,0.18,0.049,42,empresarial,0.7846,6935.15,11639.01,1.6783,0.3595,0.6013,0.385,10.3035
EMP_00695,empresarial,382,253,793382.08,814519.72,1880.28,1426.03,92,14,136,44,0.527,0.413,0.553,0.104,0.671,0.202,35,empresarial,1.5099,22668.06,23271.99,1.0266,0.4712,0.2775,0.3947,11.4788
EMP_00696,empresarial,354,298,425462.04,681626.44,1437.91,1095.94,106,15,85,25,0.603,0.393,0.553,0.536,0.222,0.243,36,empresarial,1.1879,11818.39,18934.07,1.6021,0.3107,0.3418,0.564,11.5664
EMP_00697,empresarial,577,313,1899284.79,3124823.14,3870.26,2832.61,84,17,111,110,0.278,0.663,0.541,0.054,0.353,0.229,28,empresarial,1.8435,67831.6,111600.83,1.6453,0.383,0.175,0.291,12.1041
EMP_00698,empresarial,90,208,244153.87,258496.75,2565.1,2276.65,54,9,15,12,0.421,0.576,0.841,0.459,0.542,0.483,42,empresarial,0.4327,5813.19,6154.68,1.0587,0.3,0.7,0.5737,9.8374
EMP_00699,empresarial,306,297,762894.29,1094141.77,2308.71,1660.44,72,17,88,43,0.495,0.484,0.615,0.226,0.582,0.141,31,empresarial,1.0303,24609.49,35294.9,1.4342,0.4281,0.2908,0.4453,11.4173
EMP_00700,empresarial,342,202,775671.98,1191872.91,1941.08,1692.09,128,16,122,28,0.469,0.489,0.724,0.123,0.721,0.129,71,empresarial,1.6931,10924.96,16786.94,1.5366,0.4386,0.4211,0.4387,11.1431
EMP_00701,empresarial,200,345,485016.98,691702.05,2953.1,2598.02,97,21,68,37,0.695,0.232,0.409,0.226,0.609,0.533,60,empresarial,0.5797,8083.62,11528.37,1.4261,0.525,0.59,0.4433,11.1419
EMP_00702,empresarial,218,183,151976.47,243295.86,770.06,582.08,107,19,65,20,0.763,0.229,0.304,0.245,0.53,0.13,87,empresarial,1.1913,1746.86,2796.5,1.6009,0.3899,0.578,0.4373,10.594
EMP_00703,empresarial,578,318,1619957.92,1794001.3,2503.68,2169.26,88,16,207,74,0.201,0.771,0.667,0.282,0.767,0.229,106,empresarial,1.8176,15282.62,16924.54,1.1074,0.4862,0.1799,0.3833,12.1216
EMP_00704,empresarial,397,209,420616.78,692410.75,928.6,732.4,78,20,121,74,0.638,0.316,0.634,0.405,0.664,0.111,73,empresarial,1.8995,5761.87,9485.08,1.6462,0.4912,0.2469,0.559,11.3263
EMP_00705,empresarial,659,356,722748.24,999803.3,1110.96,848.36,139,21,150,88,0.484,0.457,0.608,0.195,0.539,0.362,67,empresarial,1.8511,10787.29,14922.44,1.3833,0.3612,0.2428,0.429,12.3657
EMP_00706,empresarial,304,278,538717.11,671934.41,1782.52,1594.31,90,15,85,61,0.249,0.678,0.347,0.291,0.408,0.325,75,empresarial,1.0935,7182.89,8959.13,1.2473,0.4803,0.3454,0.2957,11.3447
EMP_00707,empresarial,170,189,452969.61,619038.14,2363.63,1864.54,83,16,30,17,0.519,0.443,0.64,0.37,0.874,0.163,68,empresarial,0.8995,6661.32,9103.5,1.3666,0.2765,0.5824,0.5097,10.3776
EMP_00708,empresarial,286,216,244501.3,304146.89,867.4,601.33,123,9,58,49,0.675,0.258,0.221,0.109,0.26,0.204,56,empresarial,1.3241,4366.09,5431.19,1.2439,0.3741,0.4615,0.335,11.0313
EMP_00709,empresarial,265,288,332011.49,438451.86,1135.39,944.97,76,14,65,55,0.818,0.133,0.43,0.611,0.825,0.215,54,empresarial,0.9201,6148.36,8119.48,1.3206,0.4528,0.3396,0.6197,11.2427
EMP_00710,empresarial,434,303,739518.7,830675.15,1466.98,1229.21,80,15,87,64,0.539,0.445,0.673,0.462,0.498,0.219,27,empresarial,1.4323,27389.58,30765.75,1.1233,0.3479,0.2189,0.558,11.7868
EMP_00711,empresarial,427,241,508324.22,801864.82,1302.09,1083.75,95,18,150,71,0.362,0.592,0.444,0.427,0.546,0.396,78,empresarial,1.7718,6516.98,10280.32,1.5775,0.5176,0.2646,0.411,11.5416
EMP_00712,empresarial,405,247,750034.78,957905.97,2015.64,1544.94,95,14,145,51,0.615,0.36,0.208,0.065,0.498,0.113,54,empresarial,1.6397,13889.53,17739.0,1.2771,0.484,0.2691,0.296,11.5133
EMP_00713,empresarial,743,287,4473650.75,5942026.59,5200.0,4382.91,102,16,174,130,0.35,0.594,0.275,0.058,0.577,0.321,94,empresarial,2.5889,47592.03,63213.05,1.3282,0.4092,0.1588,0.2277,12.2702
EMP_00714,empresarial,535,252,873925.77,1416039.5,1679.27,1259.22,149,13,161,106,0.877,0.1,0.456,0.705,0.432,0.03,80,empresarial,2.123,10924.07,17700.49,1.6203,0.4991,0.3028,0.6793,11.8117
EMP_00715,empresarial,224,174,191242.02,309548.41,1034.03,818.38,104,19,54,38,0.564,0.415,0.203,0.143,0.55,0.384,38,empresarial,1.2874,5032.68,8146.01,1.6186,0.4107,0.5491,0.3033,10.5707
EMP_00716,empresarial,486,200,397349.79,611972.0,816.86,597.95,33,20,91,98,0.279,0.645,0.485,0.361,0.586,0.25,89,empresarial,2.43,4464.6,6876.09,1.5401,0.3889,0.1091,0.375,11.4845
EMP_00717,empresarial,333,258,426220.14,443188.07,1228.31,1016.03,103,20,76,51,0.479,0.448,0.786,0.241,0.65,0.065,6,empresarial,1.2907,71036.69,73864.68,1.0398,0.3814,0.3694,0.502,11.3611
EMP_00718,empresarial,301,312,259317.45,419629.73,948.7,829.66,96,18,62,45,0.521,0.443,0.38,0.581,0.421,0.215,107,empresarial,0.9647,2423.53,3921.77,1.6182,0.3555,0.3787,0.494,11.4501
EMP_00719,empresarial,563,334,1043757.53,1194649.01,1713.63,1205.44,96,12,127,63,0.299,0.64,0.461,0.59,0.728,0.2,19,empresarial,1.6856,54934.61,62876.26,1.1446,0.3375,0.1918,0.45,12.1444
EMP_00720,empresarial,218,288,335460.91,439209.8,1702.49,1168.73,101,16,44,37,0.668,0.253,0.653,0.371,0.699,0.289,68,empresarial,0.7569,4933.25,6458.97,1.3093,0.3716,0.5367,0.564,11.0475
EMP_00721,empresarial,473,261,473216.56,764705.64,1159.18,999.99,94,16,86,92,0.566,0.427,0.404,0.596,0.522,0.03,67,empresarial,1.8123,7062.93,11413.52,1.616,0.3763,0.2326,0.522,11.7236
EMP_00722,empresarial,443,286,1306272.89,1414339.43,3241.14,2455.13,94,16,90,71,0.532,0.42,0.376,0.573,0.494,0.501,85,empresarial,1.549,15367.92,16639.29,1.0827,0.3634,0.2483,0.4937,11.7496
EMP_00723,empresarial,216,208,226052.99,250432.35,1033.92,783.42,111,18,74,22,0.908,0.072,0.607,0.094,0.664,0.156,46,empresarial,1.0385,4914.2,5444.18,1.1078,0.4444,0.5972,0.5363,10.7128
EMP_00724,empresarial,151,237,228123.6,319418.22,1339.22,1092.18,81,24,27,22,0.649,0.287,0.609,0.362,0.631,0.073,6,empresarial,0.6371,38020.6,53236.37,1.4002,0.3245,0.6954,0.54,10.4854
EMP_00725,empresarial,317,200,589986.99,783911.01,1841.71,1467.51,70,21,71,56,0.689,0.303,0.377,0.19,0.491,0.191,46,empresarial,1.585,12825.8,17041.54,1.3287,0.4006,0.2871,0.4187,11.0572
EMP_00726,empresarial,90,176,207486.12,264998.5,2048.09,1452.45,174,14,24,18,0.434,0.503,0.512,0.127,0.18,0.198,49,empresarial,0.5114,4234.41,5408.13,1.2772,0.4667,2.0889,0.3577,9.6704
EMP_00727,empresarial,509,263,1033402.81,1606298.64,2408.07,2076.97,76,21,118,47,0.498,0.486,0.368,0.455,0.538,0.143,6,empresarial,1.9354,172233.8,267716.44,1.5544,0.3242,0.1906,0.4403,11.8046
EMP_00728,empresarial,381,255,612810.5,986924.32,1685.75,1217.63,98,21,100,33,0.467,0.497,0.424,0.33,0.462,0.14,56,empresarial,1.4941,10943.04,17623.65,1.6105,0.3491,0.3123,0.407,11.4841
EMP_00729,empresarial,570,283,1218835.97,2040749.21,2189.4,1922.83,56,15,96,73,0.788,0.147,0.518,0.483,0.652,0.043,26,empresarial,2.0141,46878.31,78490.35,1.6743,0.2965,0.1246,0.5963,11.9911
EMP_00730,empresarial,370,275,436819.39,481005.61,1064.92,919.5,98,21,107,32,0.63,0.365,0.92,0.064,0.748,0.334,73,empresarial,1.3455,5983.83,6589.12,1.1012,0.3757,0.3216,0.538,11.5303
EMP_00731,empresarial,586,258,1261703.65,1850064.23,2070.6,1491.11,71,17,160,121,0.101,0.825,0.327,0.308,0.83,0.061,48,empresarial,2.2713,26285.49,38543.0,1.4663,0.4795,0.1502,0.2453,11.9263
EMP_00732,empresarial,253,276,574386.56,916196.1,2059.02,1774.82,83,12,75,33,0.669,0.314,0.819,0.651,0.309,0.187,108,empresarial,0.9167,5318.39,8483.3,1.5951,0.4269,0.3755,0.713,11.1538
EMP_00733,empresarial,404,243,1011505.06,1192303.18,2658.22,2229.25,122,20,110,58,0.503,0.457,0.254,0.291,0.542,0.453,48,empresarial,1.6626,21073.02,24839.65,1.1787,0.4158,0.3515,0.3493,11.4945
EMP_00734,empresarial,277,268,223787.26,299164.08,698.72,639.77,107,19,69,28,0.659,0.282,0.371,0.346,0.37,0.132,67,empresarial,1.0336,3340.11,4465.14,1.3368,0.3502,0.4549,0.4587,11.215
EMP_00735,empresarial,313,205,335095.34,343382.54,961.97,818.48,110,17,72,42,0.697,0.293,0.426,0.08,0.528,0.311,49,empresarial,1.5268,6838.68,7007.81,1.0247,0.3642,0.4058,0.401,11.0692
EMP_00736,empresarial,341,265,779956.68,864850.55,1989.66,1539.3,49,18,70,71,0.691,0.26,0.662,0.347,0.867,0.178,11,empresarial,1.2868,70905.15,78622.78,1.1088,0.4135,0.1965,0.5667,11.4116
EMP_00737,empresarial,381,282,161130.27,177706.13,462.4,383.24,143,15,99,53,0.597,0.362,0.69,0.078,0.775,0.35,49,empresarial,1.3511,3288.37,3626.66,1.1029,0.399,0.4147,0.455,11.5847
EMP_00738,empresarial,238,208,338860.84,503883.16,1731.33,1452.33,64,20,39,17,0.212,0.741,0.413,0.543,0.192,0.352,75,empresarial,1.1442,4518.14,6718.44,1.487,0.2353,0.3529,0.3893,10.8098
EMP_00739,empresarial,396,248,906424.55,1296807.54,2197.59,1887.63,135,18,89,41,0.533,0.414,0.729,0.308,0.774,0.365,71,empresarial,1.5968,12766.54,18264.89,1.4307,0.3283,0.3864,0.5233,11.4949
EMP_00740,empresarial,334,211,368203.92,384971.99,1105.36,875.96,122,19,99,69,0.631,0.335,0.251,0.183,0.497,0.479,47,empresarial,1.5829,7834.13,8190.89,1.0455,0.503,0.4222,0.355,11.163
EMP_00741,empresarial,174,216,225048.6,318029.32,1175.35,1032.72,110,19,32,36,0.584,0.392,0.206,0.725,0.692,0.13,16,empresarial,0.8056,14065.54,19876.83,1.4132,0.3908,0.7414,0.505,10.5344
EMP_00742,empresarial,140,183,107362.83,114338.65,896.83,671.61,73,13,24,14,0.198,0.787,0.166,0.489,0.639,0.213,72,empresarial,0.765,1491.15,1588.04,1.065,0.2714,0.6143,0.2843,10.1512
EMP_00743,empresarial,510,315,596682.4,688244.51,1131.1,1030.66,99,14,148,80,0.443,0.482,0.816,0.414,0.379,0.337,66,empresarial,1.619,9040.64,10427.95,1.1535,0.4471,0.2216,0.5577,11.987
EMP_00744,empresarial,105,304,107189.28,173099.9,1144.96,863.88,83,9,25,8,0.416,0.552,0.516,0.36,0.748,0.072,78,empresarial,0.3454,1374.22,2219.23,1.6149,0.3143,0.8762,0.4307,10.371
EMP_00745,empresarial,307,275,326210.61,429030.22,1057.02,728.3,96,20,98,46,0.799,0.178,0.289,0.166,0.674,0.205,48,empresarial,1.1164,6796.05,8938.13,1.3152,0.4691,0.3779,0.418,11.3436
EMP_00746,empresarial,166,353,150378.19,230934.06,1032.95,752.02,89,13,58,15,0.626,0.37,0.36,0.687,0.588,0.138,10,empresarial,0.4703,15037.82,23093.41,1.5357,0.4398,0.6145,0.5577,10.9785
EMP_00747,empresarial,625,235,901973.03,1107122.92,1256.62,1134.21,42,19,220,115,0.677,0.263,0.589,0.177,0.535,0.651,69,empresarial,2.6596,13072.07,16045.26,1.2274,0.536,0.0976,0.481,11.8973
EMP_00748,empresarial,413,365,457478.53,500074.85,1250.25,1087.23,124,19,101,83,0.506,0.452,0.096,0.194,0.46,0.685,55,empresarial,1.1315,8317.79,9092.27,1.0931,0.4455,0.3462,0.2653,11.9234
EMP_00749,empresarial,376,232,1194686.0,1918912.42,3093.74,2429.98,93,20,80,35,0.706,0.279,0.59,0.317,0.646,0.097,93,empresarial,1.6207,12846.09,20633.47,1.6062,0.3059,0.3005,0.5377,11.3763
EMP_00750,empresarial,229,259,224622.2,253402.11,1193.26,1070.64,82,13,65,31,0.647,0.282,0.244,0.293,0.326,0.404,56,empresarial,0.8842,4011.11,4525.04,1.1281,0.4192,0.4148,0.3947,10.9906
EMP_00751,empresarial,173,223,246670.19,308526.05,1627.08,1202.72,80,18,49,15,0.602,0.323,0.602,0.289,0.49,0.192,54,empresarial,0.7758,4567.97,5713.45,1.2508,0.3699,0.5665,0.4977,10.5605
EMP_00752,empresarial,354,265,391118.71,579956.6,1105.12,813.43,104,25,101,42,0.802,0.128,0.553,0.526,0.578,0.509,66,empresarial,1.3358,5926.04,8787.22,1.4828,0.404,0.3644,0.627,11.449
EMP_00753,empresarial,326,291,299133.17,421954.38,1099.24,781.5,72,25,73,26,0.751,0.204,0.156,0.227,0.528,0.306,39,empresarial,1.1203,7670.08,10819.34,1.4106,0.3037,0.2975,0.378,11.4602
EMP_00754,empresarial,202,239,141169.8,230455.95,688.26,541.1,36,22,35,22,0.748,0.222,0.385,0.056,0.627,0.28,38,empresarial,0.8452,3714.99,6064.63,1.6325,0.2822,0.2871,0.3963,10.7848
EMP_00755,empresarial,199,343,128373.51,214622.86,727.8,584.71,106,19,40,42,0.538,0.449,0.637,0.583,0.466,0.23,52,empresarial,0.5802,2468.72,4127.36,1.6719,0.4121,0.6281,0.586,11.131
EMP_00756,empresarial,194,258,177960.11,198741.65,848.15,606.29,108,14,37,15,0.832,0.138,0.365,0.408,0.606,0.138,30,empresarial,0.7519,5932.0,6624.72,1.1168,0.268,0.6289,0.535,10.8208
EMP_00757,empresarial,191,260,329037.04,384824.38,1521.04,1076.14,90,21,35,36,0.91,0.041,0.199,0.426,0.605,0.29,49,empresarial,0.7346,6715.04,7853.56,1.1695,0.3717,0.5812,0.5117,10.813
EMP_00758,empresarial,250,195,604676.29,871851.06,2212.75,1712.02,65,17,86,20,0.35,0.632,0.293,0.751,0.454,0.476,107,empresarial,1.2821,5651.18,8148.14,1.4418,0.424,0.328,0.4647,10.7945
EMP_00759,empresarial,376,268,210700.82,235319.71,664.88,489.24,97,20,61,54,0.171,0.792,0.52,0.236,0.18,0.212,83,empresarial,1.403,2538.56,2835.18,1.1168,0.3059,0.3112,0.309,11.5206
EMP_00760,empresarial,402,238,448884.97,618502.74,1118.1,914.41,57,15,113,54,0.828,0.126,0.847,0.379,0.508,0.366,63,empresarial,1.6891,7125.16,9817.5,1.3779,0.4154,0.1791,0.6847,11.4687
EMP_00761,empresarial,323,212,220305.05,278921.0,793.07,639.09,68,17,113,65,0.571,0.37,0.312,0.116,0.25,0.529,97,empresarial,1.5236,2271.19,2875.47,1.2661,0.5511,0.2632,0.333,11.1343
EMP_00762,empresarial,347,202,422962.79,679348.36,1260.17,906.06,75,19,81,34,0.302,0.691,0.501,0.589,0.688,0.574,33,empresarial,1.7178,12817.05,20586.31,1.6062,0.3314,0.2709,0.464,11.1576
EMP_00763,empresarial,410,365,1017953.96,1655134.68,2212.38,1511.47,117,19,109,39,0.339,0.592,0.688,0.33,0.371,0.268,122,empresarial,1.1233,8343.88,13566.68,1.6259,0.361,0.3317,0.4523,11.9161
EMP_00764,empresarial,123,231,119844.95,142714.71,1167.14,974.27,86,20,37,22,0.525,0.439,0.635,0.136,0.632,0.102,43,empresarial,0.5325,2787.09,3318.95,1.1908,0.4797,0.8618,0.432,10.2546
EMP_00765,empresarial,359,165,451218.37,488733.1,1380.28,1194.62,83,16,80,62,0.316,0.637,0.28,0.297,0.629,0.58,109,empresarial,2.1758,4139.62,4483.79,1.0831,0.3955,0.2758,0.2977,10.9893
EMP_00766,empresarial,545,207,1580313.09,2645622.16,2594.62,2068.39,146,13,139,91,0.322,0.603,0.578,0.466,0.798,0.313,109,empresarial,2.6329,14498.29,24271.76,1.6741,0.422,0.2917,0.4553,11.6335
EMP_00767,empresarial,303,242,499616.93,559036.86,1706.7,1396.29,104,24,98,22,0.397,0.59,0.497,0.396,0.667,0.205,8,empresarial,1.2521,62452.12,69879.61,1.1189,0.396,0.4224,0.43,11.2027
EMP_00768,empresarial,501,275,463816.3,526184.27,1023.27,932.01,104,28,155,53,0.8,0.129,0.843,0.211,0.528,0.181,95,empresarial,1.8218,4882.28,5538.78,1.1345,0.4152,0.2635,0.618,11.8334
EMP_00769,empresarial,306,276,535144.77,634914.14,1505.3,1300.95,85,20,98,57,0.828,0.108,0.539,0.563,0.446,0.048,47,empresarial,1.1087,11386.06,13508.81,1.1864,0.5065,0.3431,0.6433,11.344
EMP_00770,empresarial,421,282,366864.04,456732.41,994.69,756.08,79,13,150,65,0.65,0.27,0.284,0.405,0.631,0.382,40,empresarial,1.4929,9171.6,11418.31,1.245,0.5107,0.2185,0.4463,11.6845
EMP_00771,empresarial,373,210,691784.23,773092.56,1680.09,1485.32,38,15,87,58,0.718,0.251,0.642,0.273,0.815,0.154,69,empresarial,1.7762,10025.86,11204.24,1.1175,0.3887,0.1421,0.5443,11.2687
EMP_00772,empresarial,193,264,298331.03,367744.45,1748.38,1419.05,120,20,60,22,0.299,0.691,0.69,0.353,0.18,0.197,28,empresarial,0.7311,10654.68,13133.73,1.2327,0.4249,0.7254,0.4473,10.8387
EMP_00773,empresarial,213,197,197060.95,203866.62,792.98,638.56,107,23,60,23,0.591,0.408,0.333,0.587,0.18,0.253,69,empresarial,1.0812,2855.96,2954.59,1.0345,0.3897,0.6103,0.5037,10.6445
EMP_00774,empresarial,586,211,979600.96,1517058.28,1515.59,1282.26,90,13,172,119,0.665,0.272,0.493,0.345,0.269,0.587,30,empresarial,2.7773,32653.37,50568.61,1.5486,0.4966,0.1758,0.501,11.7252
EMP_00775,empresarial,459,195,565666.18,675373.95,1340.26,1049.53,91,18,141,79,0.402,0.587,0.499,0.468,0.798,0.381,60,empresarial,2.3538,9427.77,11256.23,1.1939,0.4793,0.2375,0.4563,11.4021
EMP_00776,empresarial,314,180,652560.35,1017822.93,1770.05,1577.8,114,19,97,28,0.386,0.59,0.651,0.187,0.706,0.383,91,empresarial,1.7444,7170.99,11184.87,1.5597,0.3981,0.4236,0.408,10.9424
EMP_00777,empresarial,297,304,510668.5,738921.16,1996.53,1437.8,55,21,100,60,0.238,0.683,0.55,0.115,0.579,0.394,65,empresarial,0.977,7856.44,11368.02,1.447,0.5387,0.2559,0.301,11.4108
EMP_00778,empresarial,230,283,447012.38,597727.26,1720.77,1344.37,80,17,53,35,0.672,0.293,0.411,0.562,0.539,0.267,45,empresarial,0.8127,9933.61,13282.83,1.3372,0.3826,0.4217,0.5483,11.0835
EMP_00779,empresarial,386,299,512896.19,852286.41,1239.74,862.32,65,12,112,45,0.357,0.625,0.58,0.603,0.759,0.105,70,empresarial,1.291,7327.09,12175.52,1.6617,0.4067,0.1995,0.5133,11.6563
EMP_00780,empresarial,238,247,437740.72,558207.99,2083.9,1769.85,141,20,51,30,0.664,0.276,0.362,0.467,0.412,0.165,17,empresarial,0.9636,25749.45,32835.76,1.2752,0.3403,0.6765,0.4977,10.9817
EMP_00781,empresarial,281,288,278791.49,317191.17,975.85,726.88,118,22,78,48,0.289,0.689,0.695,0.069,0.258,0.464,32,empresarial,0.9757,8712.23,9912.22,1.1377,0.4484,0.4982,0.351,11.3013
EMP_00782,empresarial,249,148,165976.61,232551.48,808.66,632.45,38,18,77,31,0.54,0.418,0.373,0.171,0.823,0.278,43,empresarial,1.6824,3859.92,5408.17,1.4011,0.4337,0.2249,0.3613,10.5147
EMP_00783,empresarial,447,292,192682.44,214358.99,420.0,374.95,56,20,142,68,0.627,0.36,0.588,0.593,0.614,0.173,76,empresarial,1.5308,2535.3,2820.51,1.1125,0.4698,0.17,0.6027,11.7793
EMP_00784,empresarial,309,255,434976.46,523145.56,1367.23,990.84,92,16,75,52,0.156,0.807,0.404,0.188,0.459,0.611,66,empresarial,1.2118,6590.55,7926.45,1.2027,0.411,0.3495,0.2493,11.2746
EMP_00785,empresarial,348,279,335597.85,543369.11,997.2,678.63,83,15,91,34,0.656,0.335,0.402,0.452,0.525,0.394,69,empresarial,1.2473,4863.74,7874.91,1.6191,0.3592,0.2816,0.5033,11.4834
EMP_00786,empresarial,194,266,360545.74,580054.88,1664.13,1362.5,61,22,44,39,0.376,0.562,0.375,0.63,0.765,0.354,54,empresarial,0.7293,6676.77,10741.76,1.6088,0.4278,0.4278,0.4603,10.8514
EMP_00787,empresarial,249,191,176962.01,234895.59,615.28,483.0,146,20,48,30,0.666,0.305,0.312,0.038,0.679,0.296,34,empresarial,1.3037,5204.77,6908.69,1.3274,0.3133,0.6667,0.3387,10.7697
EMP_00788,empresarial,352,163,382275.93,510590.17,1072.97,743.77,103,20,75,45,0.322,0.652,0.066,0.202,0.479,0.194,95,empresarial,2.1595,4023.96,5374.63,1.3357,0.3409,0.3494,0.1967,10.9574
EMP_00789,empresarial,155,206,282569.01,393923.02,1715.59,1288.58,107,24,53,26,0.536,0.384,0.497,0.215,0.397,0.297,36,empresarial,0.7524,7849.14,10942.31,1.3941,0.5097,0.8452,0.416,10.3713
EMP_00790,empresarial,299,276,238358.16,256368.32,913.67,673.73,77,14,66,46,0.891,0.043,0.399,0.268,0.783,0.233,66,empresarial,1.0833,3611.49,3884.37,1.0756,0.3746,0.3043,0.5193,11.3209
EMP_00791,empresarial,327,283,644856.83,765498.58,1672.19,1241.68,114,16,116,43,0.674,0.282,0.354,0.186,0.684,0.234,52,empresarial,1.1555,12401.09,14721.13,1.1871,0.4862,0.3976,0.4047,11.4354
EMP_00792,empresarial,183,170,230208.08,322933.66,1114.38,968.97,85,19,38,29,0.659,0.265,0.844,0.27,0.685,0.05,70,empresarial,1.0765,3288.69,4613.34,1.4028,0.3661,0.5683,0.591,10.3453
EMP_00793,empresarial,492,191,793760.5,977888.86,1388.83,1045.98,88,16,150,97,0.225,0.758,0.595,0.509,0.412,0.459,39,empresarial,2.5759,20352.83,25074.07,1.232,0.502,0.2114,0.443,11.4508
EMP_00794,empresarial,379,205,753817.52,875059.95,1807.98,1441.88,111,21,104,69,0.539,0.415,0.667,0.523,0.254,0.339,83,empresarial,1.8488,9082.14,10542.89,1.1608,0.4565,0.3483,0.5763,11.2606
EMP_00795,empresarial,308,225,605857.22,876831.79,2101.01,1562.57,53,17,92,57,0.531,0.395,0.488,0.452,0.456,0.313,92,empresarial,1.3689,6585.4,9530.78,1.4473,0.4838,0.2273,0.4903,11.1462
EMP_00796,empresarial,241,170,317446.89,442472.59,1463.88,1329.39,137,14,70,26,0.462,0.492,0.299,0.356,0.54,0.358,82,empresarial,1.4176,3871.3,5396.01,1.3938,0.3983,0.6266,0.3723,10.6206
EMP_00797,empresarial,152,167,152659.46,188666.95,1000.36,866.12,100,18,46,20,0.376,0.599,0.751,0.464,0.735,0.604,59,empresarial,0.9102,2587.45,3197.74,1.2359,0.4342,0.7763,0.5303,10.1419
EMP_00798,empresarial,477,200,470856.73,771582.68,1161.68,907.95,128,19,163,70,0.307,0.628,0.146,0.744,0.623,0.227,43,empresarial,2.385,10950.16,17943.78,1.6387,0.4885,0.3082,0.399,11.4658
EMP_00799,empresarial,270,250,506067.63,775940.94,1840.0,1572.24,67,22,74,21,0.638,0.351,0.506,0.6,0.191,0.117,131,empresarial,1.08,3863.11,5923.21,1.5333,0.3519,0.3296,0.5813,11.1199
EMP_00800,empresarial,170,180,148585.0,210017.99,916.97,692.82,71,20,30,30,0.385,0.603,0.845,0.602,0.696,0.451,28,empresarial,0.9444,5306.61,7500.64,1.4135,0.3529,0.5353,0.6107,10.3288
EMP_00801,empresarial,238,239,336498.19,389748.11,1306.64,914.3,65,20,51,27,0.134,0.808,0.439,0.757,0.492,0.266,79,empresarial,0.9958,4259.47,4933.52,1.1582,0.3277,0.3571,0.4433,10.9488
EMP_00802,empresarial,395,303,494382.91,715739.78,1197.42,937.97,102,19,119,43,0.661,0.333,0.742,0.601,0.43,0.27,64,empresarial,1.3036,7724.73,11183.43,1.4477,0.4101,0.3063,0.668,11.6926
EMP_00803,empresarial,363,173,444764.2,655541.25,1348.28,1099.52,97,17,94,39,0.703,0.293,0.338,0.493,0.685,0.063,53,empresarial,2.0983,8391.78,12368.7,1.4739,0.3664,0.314,0.5113,11.0477
EMP_00804,empresarial,202,234,201805.99,283262.13,921.59,703.95,83,15,54,22,0.686,0.284,0.261,0.164,0.88,0.388,60,empresarial,0.8632,3363.43,4721.04,1.4036,0.3762,0.4851,0.3703,10.7636
EMP_00805,empresarial,511,301,308082.87,443963.99,646.89,502.23,69,19,143,60,0.889,0.079,0.854,0.122,0.744,0.208,41,empresarial,1.6977,7514.22,10828.39,1.4411,0.3973,0.1722,0.6217,11.9435
EMP_00806,empresarial,169,222,269343.82,303569.56,1752.35,1492.06,62,17,40,26,0.543,0.419,0.757,0.267,0.77,0.458,67,empresarial,0.7613,4020.06,4530.89,1.1271,0.3905,0.4675,0.5223,10.5326
EMP_00807,empresarial,554,213,1135225.11,1408922.79,2111.04,1889.19,94,25,174,84,0.11,0.831,0.244,0.502,0.393,0.24,64,empresarial,2.6009,17737.89,22014.42,1.2411,0.4657,0.2148,0.2853,11.6785
EMP_00808,empresarial,356,309,207061.91,332933.11,663.34,593.41,83,23,108,38,0.477,0.477,0.257,0.48,0.571,0.314,127,empresarial,1.1521,1630.41,2621.52,1.6079,0.4101,0.2978,0.4047,11.6083
EMP_00809,empresarial,278,228,428291.37,475614.96,1644.1,1345.15,77,21,84,27,0.404,0.539,0.674,0.251,0.199,0.105,84,empresarial,1.2193,5098.71,5662.08,1.1105,0.3993,0.3525,0.443,11.057
EMP_00810,empresarial,295,306,598086.91,842821.77,2219.28,1844.39,135,20,89,55,0.649,0.347,0.808,0.15,0.553,0.154,69,empresarial,0.9641,8667.93,12214.81,1.4092,0.4881,0.5254,0.5357,11.4106
EMP_00811,empresarial,340,269,509034.02,820793.19,1808.55,1461.08,93,18,115,28,0.546,0.429,0.901,0.178,0.624,0.485,71,empresarial,1.2639,7169.49,11560.47,1.6125,0.4206,0.3265,0.5417,11.4237
