cliente_id,tipo_cliente,score_empresarial,seleccionado,cluster,arquetipo,num_transacciones,dias_activos,gasto_total,ingresos_totales,ticket_promedio,ticket_mediano,num_comercios_distintos,num_categorias_distintas,pagos_recurrentes,depositos_recurrentes,porcentaje_tdc,porcentaje_tdd,uso_credito,revolvencia,concentracion_proveedores,estacionalidad,antiguedad_meses,transacciones_por_dia_activo,gasto_promedio_mensual,ingreso_promedio_mensual,ratio_ingreso_gasto,indice_recurrencia,diversidad_operativa,exposicion_credito,intensidad_operativa,perfil_sintetico
PER_01452,personal,0.386983,False,,No seleccionado,61,168,39213.01,51114.95,584.48,406.53,5,9,6,4,0.228,0.726,0.293,0.005,0.375,0.101,40,0.3631,980.33,1277.87,1.3035,0.1639,0.2295,0.1753,9.2349,personal_tradicional
PER_01564,personal,0.603206,False,,No seleccionado,67,125,65159.4,86930.17,993.23,867.67,24,9,5,5,0.318,0.648,0.254,0.138,0.339,0.179,45,0.536,1447.99,1931.78,1.3341,0.1493,0.4925,0.2367,9.0331,personal_tradicional
PER_02987,personal,0.251898,False,,No seleccionado,58,90,9573.23,15163.21,140.91,99.49,22,7,4,3,0.133,0.821,0.375,0.117,0.121,0.02,52,0.6444,184.1,291.6,1.5839,0.1207,0.5,0.2083,8.5604,personal_tradicional
PER_00427,personal,0.521906,False,,No seleccionado,119,58,103633.58,155318.16,913.19,826.92,41,7,9,2,0.044,0.934,0.418,0.449,0.065,0.435,54,2.0517,1919.14,2876.26,1.4987,0.0924,0.4034,0.3037,8.8397,personal_tradicional
PER_00495,personal,0.455119,False,,No seleccionado,154,105,80082.46,133379.34,600.53,487.75,20,5,14,10,0.28,0.644,0.163,0.046,0.449,0.352,39,1.4667,2053.4,3419.98,1.6655,0.1558,0.1623,0.163,9.691,personal_tradicional
PER_01208,personal,0.310296,False,,No seleccionado,133,69,43774.06,46158.82,381.56,327.85,22,12,3,5,0.222,0.702,0.164,0.09,0.131,0.076,17,1.9275,2574.94,2715.22,1.0545,0.0602,0.2556,0.1587,9.1246,personal_tradicional
PER_01928,personal,0.322024,False,,No seleccionado,54,41,35458.04,40139.97,795.19,719.26,20,7,4,2,0.238,0.705,0.086,0.01,0.139,0.192,45,1.3171,787.96,892.0,1.132,0.1111,0.5,0.1113,7.703,personal_tradicional
PER_02175,personal,0.406427,False,,No seleccionado,90,62,37880.73,56438.72,375.21,323.19,15,8,11,6,0.346,0.633,0.43,0.015,0.196,0.167,49,1.4516,773.08,1151.81,1.4899,0.1889,0.2556,0.2637,8.6271,personal_tradicional
PER_01209,personal,0.474818,False,,No seleccionado,99,115,54743.66,59326.35,493.47,362.68,27,8,3,2,0.304,0.677,0.392,0.317,0.26,0.056,29,0.8609,1887.71,2045.74,1.0837,0.0505,0.3535,0.3377,9.3401,personal_tradicional
PER_02677,personal,0.489006,False,,No seleccionado,113,99,106868.52,117443.34,1096.98,998.23,45,6,6,7,0.101,0.855,0.273,0.509,0.094,0.098,53,1.1414,2016.39,2215.91,1.099,0.115,0.4513,0.2943,9.3226,personal_tradicional
PER_02831,personal,0.265698,False,,No seleccionado,56,116,41226.63,59375.5,676.58,504.39,30,6,5,1,0.173,0.795,0.191,0.218,0.229,0.075,19,0.4828,2169.82,3125.03,1.4402,0.1071,0.6429,0.194,8.7791,personal_tradicional
PEL_00240,personal,0.577235,False,,No seleccionado,156,48,78522.24,92524.07,538.84,433.72,23,8,19,8,0.412,0.576,0.157,0.348,0.45,0.501,65,3.25,1208.03,1423.45,1.1783,0.1731,0.1987,0.3057,8.9212,personal_comportamiento_empresarial_latente
PER_01534,personal,0.529297,False,,No seleccionado,186,80,136636.02,195632.98,893.58,711.9,30,6,21,3,0.164,0.823,0.589,0.012,0.261,0.195,55,2.325,2484.29,3556.96,1.4318,0.129,0.1935,0.255,9.6078,personal_tradicional
PER_01240,personal,0.441379,False,,No seleccionado,45,123,13872.84,16437.02,280.34,209.54,30,7,6,1,0.511,0.42,0.307,0.064,0.077,0.358,13,0.3659,1067.14,1264.39,1.1848,0.1556,0.8222,0.294,8.619,personal_tradicional
PER_01729,personal,0.439669,False,,No seleccionado,43,75,25701.31,40297.06,598.54,520.79,43,10,5,2,0.391,0.6,0.54,0.126,0.197,0.112,27,0.5733,951.9,1492.48,1.5679,0.1628,1.2326,0.3523,8.079,personal_tradicional
PER_02548,personal,0.211378,False,,No seleccionado,80,50,34879.12,44938.06,516.48,399.36,24,4,3,3,0.125,0.812,0.105,0.095,0.112,0.073,20,1.6,1743.96,2246.9,1.2884,0.075,0.35,0.1083,8.2943,personal_tradicional
PER_00276,personal,0.286203,False,,No seleccionado,19,55,22263.84,31571.98,1011.8,731.92,48,5,2,1,0.178,0.792,0.336,0.401,0.092,0.088,67,0.3455,332.3,471.22,1.4181,0.1579,2.7895,0.305,6.9527,personal_tradicional
PER_00490,personal,0.21775,False,,No seleccionado,46,119,16510.23,25995.8,409.98,329.02,43,10,2,2,0.324,0.659,0.141,0.038,0.45,0.038,26,0.3866,635.01,999.84,1.5745,0.087,1.1522,0.1677,8.6079,personal_tradicional
PER_01672,personal,0.309108,False,,No seleccionado,63,131,16411.2,26699.04,288.1,257.29,46,9,7,4,0.212,0.775,0.569,0.057,0.141,0.142,48,0.4809,341.9,556.23,1.6269,0.1746,0.873,0.2793,9.0185,personal_tradicional
PER_01230,personal,0.351877,False,,No seleccionado,43,113,20896.39,27237.79,439.96,339.19,43,9,2,3,0.421,0.558,0.181,0.182,0.084,0.175,58,0.3805,360.28,469.62,1.3035,0.1163,1.2093,0.2613,8.4888,personal_tradicional
PER_00691,personal,0.455836,False,,No seleccionado,167,98,83784.5,109071.96,561.94,497.66,30,11,19,5,0.147,0.837,0.115,0.084,0.348,0.404,56,1.7041,1496.15,1947.71,1.3018,0.1437,0.2455,0.1153,9.703,personal_tradicional
PEL_00212,personal,0.42855,False,,No seleccionado,76,53,59310.61,72585.12,701.91,568.55,35,4,6,3,0.28,0.678,0.713,0.072,0.171,0.061,53,1.434,1119.07,1369.53,1.2238,0.1184,0.5132,0.355,8.3013,personal_comportamiento_empresarial_latente
PER_02343,personal,0.185378,False,,No seleccionado,50,115,31737.34,46328.52,753.81,587.0,42,5,2,2,0.127,0.828,0.058,0.383,0.156,0.283,16,0.4348,1983.58,2895.53,1.4597,0.08,0.94,0.1893,8.6571,personal_tradicional
PER_01587,personal,0.389653,False,,No seleccionado,78,58,67927.53,69955.13,941.4,667.37,60,4,9,5,0.287,0.634,0.068,0.091,0.413,0.095,46,1.3448,1476.69,1520.76,1.0298,0.1795,0.8205,0.1487,8.4174,personal_tradicional
PER_02432,personal,0.288027,False,,No seleccionado,36,65,40862.62,57494.49,1262.22,888.11,25,6,1,2,0.243,0.729,0.16,0.089,0.13,0.193,3,0.5538,13620.87,19164.83,1.407,0.0833,0.8611,0.164,7.7583,personal_tradicional
PER_02581,personal,0.531429,False,,No seleccionado,100,111,63641.38,78274.34,611.21,476.04,32,8,10,8,0.161,0.809,0.309,0.377,0.421,0.424,50,0.9009,1272.83,1565.49,1.2299,0.18,0.4,0.2823,9.3148,personal_tradicional
PEL_00364,personal,0.352398,False,,No seleccionado,44,128,41302.26,45749.1,1051.94,956.58,45,5,4,3,0.221,0.704,0.226,0.206,0.111,0.454,47,0.3438,878.77,973.39,1.1077,0.1591,1.1364,0.2177,8.6364,personal_comportamiento_empresarial_latente
PER_01059,personal,0.422404,False,,No seleccionado,67,90,32128.88,40685.0,539.87,369.56,57,11,6,2,0.264,0.709,0.243,0.62,0.27,0.116,74,0.7444,434.17,549.8,1.2663,0.1194,1.0149,0.3757,8.7047,personal_tradicional
PER_00119,personal,0.369798,False,,No seleccionado,28,82,30836.5,36221.96,1011.15,752.73,30,7,4,2,0.348,0.603,0.335,0.137,0.02,0.128,19,0.3415,1622.97,1906.42,1.1746,0.2143,1.3214,0.2733,7.7394,personal_tradicional
PER_01025,personal,0.504223,False,,No seleccionado,63,117,37808.84,42913.05,602.57,545.77,57,10,2,4,0.44,0.532,0.119,0.255,0.166,0.298,44,0.5385,859.29,975.3,1.135,0.0952,1.0635,0.2713,8.9054,personal_tradicional
PER_02463,personal,0.217287,False,,No seleccionado,39,90,12626.03,16331.82,300.07,219.18,25,13,2,1,0.269,0.668,0.122,0.008,0.245,0.111,8,0.4333,1578.25,2041.48,1.2935,0.0769,0.9744,0.133,8.1637,personal_tradicional
PER_00282,personal,0.351646,False,,No seleccionado,52,165,28549.08,37389.18,665.47,475.43,33,7,2,4,0.178,0.747,0.086,0.382,0.333,0.096,52,0.3152,549.02,719.02,1.3096,0.1154,0.7692,0.2153,9.0573,personal_tradicional
PER_02608,personal,0.333522,False,,No seleccionado,50,46,51020.98,60158.38,953.25,871.16,38,8,2,1,0.212,0.773,0.169,0.246,0.081,0.411,3,1.087,17006.99,20052.79,1.1791,0.06,0.92,0.209,7.7411,personal_tradicional
PER_01317,personal,0.576697,False,,No seleccionado,65,62,39392.13,42644.36,519.76,475.68,37,5,5,1,0.622,0.316,0.302,0.05,0.45,0.462,26,1.0484,1515.08,1640.17,1.0826,0.0923,0.6462,0.3247,8.3018,personal_tradicional
PER_02765,personal,0.241627,False,,No seleccionado,40,120,30270.68,49977.57,665.2,574.49,22,8,5,1,0.295,0.692,0.015,0.154,0.173,0.419,53,0.3333,571.14,942.97,1.651,0.15,0.75,0.1547,8.4766,personal_tradicional
PER_00969,personal,0.42207,False,,No seleccionado,81,17,29930.39,49989.31,371.84,332.23,20,4,3,3,0.508,0.46,0.537,0.128,0.45,0.14,48,4.7647,623.55,1041.44,1.6702,0.0741,0.2963,0.391,7.2284,personal_tradicional
PER_01663,personal,0.561303,False,,No seleccionado,100,134,46366.35,50738.85,494.6,444.68,25,4,6,5,0.457,0.518,0.357,0.073,0.116,0.282,57,0.7463,813.44,890.16,1.0943,0.11,0.29,0.2957,9.5031,personal_tradicional
PEL_00125,personal,0.48309,False,,No seleccionado,137,79,82050.48,97508.8,575.96,456.88,38,8,3,5,0.324,0.663,0.431,0.031,0.125,0.146,35,1.7342,2344.3,2785.97,1.1884,0.0584,0.3358,0.262,9.2895,personal_comportamiento_empresarial_latente
PER_02010,personal,0.503637,False,,No seleccionado,123,70,74204.76,111658.01,658.91,552.4,32,7,11,8,0.148,0.809,0.342,0.208,0.45,0.02,54,1.7571,1374.16,2067.74,1.5047,0.1545,0.3171,0.2327,9.0608,personal_tradicional
PER_00620,personal,0.264233,False,,No seleccionado,27,84,28854.6,34831.16,1086.97,916.64,40,7,3,2,0.206,0.742,0.143,0.374,0.211,0.226,53,0.3214,544.43,657.19,1.2071,0.1852,1.7407,0.241,7.7271,personal_tradicional
PER_02873,personal,0.623136,False,,No seleccionado,197,147,222377.85,320338.72,1285.32,883.69,30,6,6,6,0.143,0.809,0.527,0.34,0.147,0.035,9,1.3401,24708.65,35593.19,1.4405,0.0609,0.1827,0.3367,10.2737,personal_tradicional
PER_00156,personal,0.508796,False,,No seleccionado,96,115,70107.31,97328.46,834.94,686.03,28,8,2,5,0.257,0.679,0.414,0.029,0.45,0.089,33,0.8348,2124.46,2949.35,1.3883,0.0729,0.375,0.2333,9.3094,personal_tradicional
PER_02165,personal,0.176051,False,,No seleccionado,53,121,24026.87,24694.08,514.63,416.36,5,8,6,1,0.229,0.703,0.1,0.074,0.17,0.049,13,0.438,1848.22,1899.54,1.0278,0.1321,0.2453,0.1343,8.7662,personal_tradicional
PER_00305,personal,0.576084,False,,No seleccionado,25,27,20638.07,30832.2,844.59,739.8,12,10,3,1,0.384,0.587,0.134,0.386,0.038,0.337,48,0.9259,429.96,642.34,1.4939,0.16,0.88,0.3013,6.5162,personal_tradicional
PER_02628,personal,0.361352,False,,No seleccionado,59,90,41727.39,67189.69,707.81,512.8,44,11,2,3,0.227,0.697,0.25,0.054,0.256,0.097,54,0.6556,772.73,1244.25,1.6102,0.0847,0.9322,0.177,8.5775,personal_tradicional
PER_02975,personal,0.57769,False,,No seleccionado,130,25,122374.34,196089.79,1128.36,893.36,44,8,8,10,0.369,0.608,0.394,0.163,0.11,0.198,45,5.2,2719.43,4357.55,1.6024,0.1385,0.4,0.3087,8.0867,personal_tradicional
PER_03052,personal,0.228804,False,,No seleccionado,52,133,16935.47,23475.82,357.91,323.61,37,7,6,3,0.017,0.908,0.285,0.19,0.198,0.125,41,0.391,413.06,572.58,1.3862,0.1731,0.8462,0.164,8.8417,personal_tradicional
PEL_00417,personal,0.724106,True,4.0,Operador estacional,121,98,138552.64,204666.15,1113.48,791.95,55,6,11,7,0.45,0.482,0.592,0.007,0.232,0.441,48,1.2347,2886.51,4263.88,1.4772,0.1488,0.5041,0.3497,9.3808,personal_comportamiento_empresarial_latente
PER_03045,personal,0.400536,False,,No seleccionado,87,65,135227.2,199343.22,1525.64,1216.54,42,6,7,3,0.138,0.832,0.082,0.266,0.227,0.097,63,1.3385,2146.46,3164.18,1.4741,0.1149,0.5517,0.162,8.6405,personal_tradicional
PER_01308,personal,0.212851,False,,No seleccionado,44,88,17600.18,28562.13,439.88,379.46,26,5,2,2,0.282,0.713,0.131,0.217,0.204,0.028,67,0.5,262.69,426.3,1.6228,0.0909,0.7045,0.21,8.2618,personal_tradicional
PER_01892,personal,0.218993,False,,No seleccionado,116,110,70604.68,116685.28,574.47,414.33,65,9,5,4,0.159,0.799,0.123,0.137,0.135,0.578,18,1.0545,3922.48,6482.52,1.6527,0.0776,0.6379,0.1397,9.4541,personal_tradicional
PER_00576,personal,0.496468,False,,No seleccionado,32,70,19852.88,32672.56,751.4,688.38,5,8,2,2,0.52,0.437,0.099,0.194,0.152,0.248,26,0.4571,763.57,1256.64,1.6457,0.125,0.4062,0.271,7.7147,personal_tradicional
PER_02293,personal,0.448876,False,,No seleccionado,79,138,59056.53,64985.98,724.72,506.85,42,11,8,5,0.182,0.804,0.343,0.117,0.337,0.31,22,0.5725,2684.39,2953.91,1.1004,0.1646,0.6709,0.214,9.2968,personal_tradicional
PEL_00189,personal,0.534937,False,,No seleccionado,177,87,84498.74,141233.11,551.56,397.05,21,4,9,7,0.352,0.639,0.235,0.194,0.271,0.286,23,2.0345,3673.86,6140.57,1.6714,0.0904,0.1412,0.2603,9.6421,personal_comportamiento_empresarial_latente
PER_03060,personal,0.213595,False,,No seleccionado,45,30,24861.26,30888.79,568.96,498.2,39,8,5,3,0.232,0.745,0.101,0.116,0.183,0.087,27,1.5,920.79,1144.03,1.2424,0.1778,1.0444,0.1497,7.2086,personal_tradicional
PER_01300,personal,0.344892,False,,No seleccionado,114,110,69939.27,108184.21,736.83,661.62,38,5,13,6,0.049,0.908,0.227,0.243,0.24,0.23,4,1.0364,17484.82,27046.05,1.5468,0.1667,0.3772,0.173,9.4368,personal_tradicional
PER_01957,personal,0.570533,False,,No seleccionado,117,95,50197.46,81012.47,457.85,378.11,27,6,6,4,0.545,0.45,0.316,0.565,0.237,0.243,69,1.2316,727.5,1174.09,1.6139,0.0855,0.2821,0.4753,9.3161,personal_tradicional
PER_01848,personal,0.40971,False,,No seleccionado,40,82,31496.99,34078.25,807.44,622.37,21,12,4,3,0.226,0.726,0.206,0.276,0.258,0.345,19,0.4878,1657.74,1793.59,1.082,0.175,0.825,0.236,8.0959,personal_tradicional
PER_02911,personal,0.403456,False,,No seleccionado,113,81,70125.55,89993.68,660.74,528.16,35,12,11,2,0.253,0.699,0.036,0.117,0.077,0.256,28,1.3951,2504.48,3214.06,1.2833,0.115,0.4159,0.1353,9.1219,personal_tradicional
PER_02168,personal,0.439913,False,,No seleccionado,72,130,44855.82,70466.7,614.31,500.31,12,10,6,5,0.441,0.527,0.189,0.015,0.057,0.02,50,0.5538,897.12,1409.33,1.571,0.1528,0.3056,0.215,9.1443,personal_tradicional
PER_00844,personal,0.408106,False,,No seleccionado,39,25,54175.09,84967.08,1564.47,1261.99,43,7,5,3,0.359,0.617,0.192,0.412,0.132,0.231,67,1.56,808.58,1268.17,1.5684,0.2051,1.2821,0.321,6.8835,personal_tradicional
PER_01737,personal,0.5373,False,,No seleccionado,74,56,58985.48,74226.71,682.35,533.22,23,8,6,6,0.82,0.103,0.488,0.324,0.114,0.232,51,1.3214,1156.58,1455.43,1.2584,0.1622,0.4189,0.544,8.3297,personal_tradicional
PER_00270,personal,0.355618,False,,No seleccionado,73,111,39593.52,60140.36,519.14,447.85,29,10,4,2,0.232,0.724,0.313,0.026,0.029,0.301,24,0.6577,1649.73,2505.85,1.5189,0.0822,0.5342,0.1903,9.0001,personal_tradicional
PER_00630,personal,0.508424,False,,No seleccionado,50,131,25404.57,35786.03,559.01,424.1,15,4,6,3,0.31,0.614,0.408,0.157,0.188,0.355,28,0.3817,907.31,1278.07,1.4086,0.18,0.38,0.2917,8.7874,personal_tradicional
PER_01034,personal,0.60274,False,,No seleccionado,83,82,47360.29,51591.67,597.74,441.88,53,9,10,5,0.545,0.384,0.27,0.122,0.228,0.448,42,1.0122,1127.63,1228.37,1.0893,0.1807,0.747,0.3123,8.8257,personal_tradicional
PER_02672,personal,0.440444,False,,No seleccionado,126,200,46053.63,53969.84,443.0,369.46,22,9,10,6,0.131,0.809,0.246,0.168,0.074,0.17,48,0.63,959.45,1124.37,1.1719,0.127,0.246,0.1817,10.1346,personal_tradicional
PER_00287,personal,0.290896,False,,No seleccionado,43,130,26055.99,40208.25,532.37,390.74,12,10,4,1,0.077,0.848,0.265,0.019,0.306,0.259,34,0.3308,766.35,1182.6,1.5431,0.1163,0.5116,0.1203,8.6289,personal_tradicional
PER_01327,personal,0.387565,False,,No seleccionado,62,132,22232.15,32873.76,426.53,317.0,44,10,8,1,0.288,0.647,0.212,0.104,0.266,0.065,24,0.4697,926.34,1369.74,1.4787,0.1452,0.871,0.2013,9.0101,personal_tradicional
PER_02588,personal,0.491529,False,,No seleccionado,69,110,49510.82,73448.21,639.82,526.95,37,11,8,2,0.189,0.761,0.299,0.315,0.242,0.155,56,0.6273,884.12,1311.58,1.4835,0.1449,0.6957,0.2677,8.9347,personal_tradicional
PER_00301,personal,0.571137,False,,No seleccionado,84,87,145294.46,192827.5,1961.33,1462.05,32,5,6,5,0.215,0.739,0.311,0.178,0.306,0.112,35,0.9655,4151.27,5509.36,1.3271,0.131,0.4405,0.2347,8.8969,personal_tradicional
PER_01875,personal,0.622688,False,,No seleccionado,68,131,48818.23,80135.7,847.71,682.31,36,13,2,5,0.518,0.425,0.098,0.197,0.143,0.296,38,0.5191,1284.69,2108.83,1.6415,0.1029,0.7206,0.271,9.0948,personal_tradicional
PER_01448,personal,0.643231,True,2.0,Profesionista independiente,47,72,70232.19,99604.02,1679.57,1298.78,32,7,6,1,0.619,0.344,0.562,0.295,0.215,0.394,62,0.6528,1132.78,1606.52,1.4182,0.1489,0.8298,0.492,8.1271,personal_tradicional
PER_01473,personal,0.474662,False,,No seleccionado,127,168,56953.22,76206.18,397.79,302.07,26,10,5,4,0.282,0.695,0.094,0.07,0.086,0.267,65,0.756,876.2,1172.4,1.338,0.0709,0.2835,0.1487,9.9682,personal_tradicional
PER_02826,personal,0.321172,False,,No seleccionado,21,122,19021.51,31505.46,801.9,617.89,28,14,1,1,0.296,0.626,0.243,0.132,0.365,0.285,17,0.1721,1118.91,1853.26,1.6563,0.0952,2.0,0.2237,7.8489,personal_tradicional
PER_02173,personal,0.114019,False,,No seleccionado,40,134,32282.17,34716.76,706.94,579.93,53,11,3,3,0.161,0.829,0.033,0.02,0.104,0.146,28,0.2985,1152.93,1239.88,1.0754,0.15,1.6,0.0713,8.5869,personal_tradicional
PER_01819,personal,0.575413,False,,No seleccionado,60,56,59867.49,64125.57,1006.91,686.26,36,8,3,2,0.522,0.43,0.23,0.057,0.31,0.165,67,1.0714,893.54,957.1,1.0711,0.0833,0.7333,0.2697,8.12,personal_tradicional
PER_00066,personal,0.668553,True,2.0,Profesionista independiente,95,87,73445.3,110230.37,745.45,618.63,40,8,12,7,0.682,0.259,0.173,0.287,0.217,0.342,48,1.092,1530.11,2296.47,1.5008,0.2,0.5053,0.3807,9.0199,personal_tradicional
PER_02597,personal,0.507452,False,,No seleccionado,55,71,15201.67,24322.02,323.81,236.91,47,8,4,4,0.564,0.373,0.443,0.174,0.449,0.189,5,0.7746,3040.33,4864.4,1.6,0.1455,1.0,0.3937,8.2703,personal_tradicional
PER_00891,personal,0.336416,False,,No seleccionado,71,49,20074.2,23761.22,330.52,286.5,27,8,6,3,0.395,0.544,0.048,0.228,0.285,0.481,13,1.449,1544.17,1827.79,1.1837,0.1268,0.493,0.2237,8.1548,personal_tradicional
PER_02713,personal,0.533801,False,,No seleccionado,123,76,122166.83,146528.35,943.75,847.8,30,5,8,3,0.274,0.675,0.168,0.489,0.111,0.21,43,1.6184,2841.09,3407.64,1.1994,0.0894,0.2846,0.3103,9.143,personal_tradicional
PER_03041,personal,0.413059,False,,No seleccionado,65,97,27813.6,32632.46,496.01,382.04,28,5,5,2,0.374,0.601,0.115,0.206,0.02,0.082,48,0.6701,579.45,679.84,1.1733,0.1077,0.5077,0.2317,8.7493,personal_tradicional
PER_02212,personal,0.196759,False,,No seleccionado,69,32,29319.0,43056.69,365.94,251.52,33,6,9,5,0.095,0.886,0.099,0.141,0.182,0.087,52,2.1562,563.83,828.01,1.4686,0.2029,0.5652,0.1117,7.7003,personal_tradicional
PER_02900,personal,0.19418,False,,No seleccionado,47,46,18033.75,24777.07,435.88,325.06,48,5,1,2,0.278,0.715,0.106,0.116,0.431,0.052,98,1.0217,184.02,252.83,1.3739,0.0638,1.1277,0.1667,7.6793,personal_tradicional
PER_00231,personal,0.548228,False,,No seleccionado,117,113,40782.22,62978.51,382.71,262.55,28,12,11,3,0.248,0.701,0.202,0.351,0.263,0.309,21,1.0354,1942.01,2998.98,1.5443,0.1197,0.3419,0.267,9.4896,personal_tradicional
PER_00504,personal,0.435223,False,,No seleccionado,32,80,51647.12,56210.6,1407.39,1288.89,48,7,3,1,0.348,0.619,0.547,0.291,0.166,0.441,28,0.4,1844.54,2007.52,1.0884,0.125,1.7188,0.3953,7.8482,personal_tradicional
PER_01676,personal,0.438344,False,,No seleccionado,80,121,25150.57,39642.34,379.56,320.89,47,6,7,2,0.783,0.139,0.04,0.236,0.297,0.06,4,0.6612,6287.64,9910.58,1.5762,0.1125,0.6625,0.353,9.1779,personal_tradicional
PER_02658,personal,0.470559,False,,No seleccionado,86,41,108197.6,142090.29,1379.91,1228.47,47,12,10,2,0.086,0.898,0.398,0.166,0.45,0.23,3,2.0976,36065.87,47363.43,1.3132,0.1395,0.686,0.2167,8.1682,personal_tradicional
PER_01526,personal,0.475724,False,,No seleccionado,33,116,64969.02,91287.91,1930.14,1450.14,16,12,4,1,0.267,0.669,0.257,0.119,0.192,0.119,29,0.2845,2240.31,3147.86,1.4051,0.1515,0.8485,0.2143,8.2504,personal_tradicional
PER_01992,personal,0.755361,True,3.0,Negocio digital,99,124,46017.72,58694.96,486.96,339.03,48,12,7,4,0.62,0.307,0.386,0.065,0.45,0.22,8,0.7984,5752.22,7336.87,1.2755,0.1111,0.6061,0.357,9.4155,personal_tradicional
PER_02452,personal,0.218103,False,,No seleccionado,64,76,21204.15,35537.82,357.97,317.79,34,7,3,3,0.231,0.719,0.138,0.036,0.122,0.223,37,0.8421,573.09,960.48,1.676,0.0938,0.6406,0.135,8.4898,personal_tradicional
PER_01005,personal,0.653742,True,3.0,Negocio digital,101,72,63343.04,100704.67,544.91,499.11,43,11,12,1,0.448,0.548,0.277,0.165,0.19,0.117,40,1.4028,1583.58,2517.62,1.5898,0.1287,0.5347,0.2967,8.8919,personal_tradicional
PER_00837,personal,0.351453,False,,No seleccionado,84,168,56733.22,80302.37,814.04,734.6,6,8,3,5,0.094,0.832,0.156,0.034,0.133,0.187,42,0.5,1350.79,1911.96,1.4154,0.0952,0.1667,0.0947,9.5549,personal_tradicional
PEL_00059,personal,0.327172,False,,No seleccionado,89,72,36424.48,49219.23,429.0,338.66,39,8,9,7,0.213,0.716,0.125,0.582,0.304,0.042,86,1.2361,423.54,572.32,1.3513,0.1798,0.5281,0.3067,8.7655,personal_comportamiento_empresarial_latente
PER_00375,personal,0.311491,False,,No seleccionado,73,87,57072.61,61357.36,673.58,497.23,49,8,7,6,0.202,0.741,0.201,0.069,0.322,0.026,51,0.8391,1119.07,1203.09,1.0751,0.1781,0.7808,0.1573,8.7565,personal_tradicional
PER_01728,personal,0.396315,False,,No seleccionado,65,60,17510.18,21858.06,264.04,231.1,35,5,6,3,0.136,0.836,0.33,0.205,0.342,0.28,47,1.0833,372.56,465.07,1.2483,0.1385,0.6154,0.2237,8.269,personal_tradicional
PER_02474,personal,0.4136,False,,No seleccionado,117,63,41610.02,42827.63,429.68,351.56,29,8,12,5,0.264,0.69,0.203,0.327,0.058,0.295,48,1.8571,866.88,892.24,1.0293,0.1453,0.3162,0.2647,8.9054,personal_tradicional
PER_02625,personal,0.549158,False,,No seleccionado,77,130,51144.54,74335.29,733.98,614.12,27,9,9,5,0.665,0.302,0.112,0.12,0.054,0.035,47,0.5923,1088.18,1581.6,1.4534,0.1818,0.4675,0.299,9.2114,personal_tradicional
PER_00940,personal,0.548278,False,,No seleccionado,120,67,53438.82,69354.61,426.24,303.33,38,8,5,4,0.552,0.434,0.344,0.17,0.09,0.037,19,1.791,2812.57,3650.24,1.2978,0.075,0.3833,0.3553,8.9923,personal_tradicional
PER_01322,personal,0.701074,True,3.0,Negocio digital,109,146,95351.2,121696.17,762.5,589.46,5,9,3,5,0.439,0.484,0.388,0.005,0.346,0.063,42,0.7466,2270.27,2897.53,1.2763,0.0734,0.1284,0.2773,9.675,personal_tradicional
PER_02941,personal,0.295459,False,,No seleccionado,112,84,82901.0,86972.89,788.69,634.8,32,4,15,6,0.126,0.831,0.077,0.187,0.16,0.37,71,1.3333,1167.62,1224.97,1.0491,0.1875,0.3214,0.13,9.1494,personal_tradicional
PER_00752,personal,0.532167,False,,No seleccionado,66,87,59709.22,95534.57,1050.29,932.32,15,8,5,1,0.34,0.643,0.399,0.323,0.045,0.104,3,0.7586,19903.07,31844.86,1.6,0.0909,0.3485,0.354,8.6557,personal_tradicional
